genome	case_control	kmer	StartL	EndL	StartR	EndR	mybehave	intactk_orien	flk_dist
J201	0	kmer140	2129348	2129442	1814797	1814708	mv&flp	NA	314551
J203	0	kmer140	2132442	2132536	1816842	1816753	mv&flp	NA	315600
J205	0	kmer140	1870951	1870857	1868803	1868714	intact_k	intactk_rev	2054
J206	0	kmer140	2207528	2207622	2209676	2209765	intact_k	intactk_fwd	2054
J207	0	kmer140	1981176	1981082	2297812	2297901	mv&flp	NA	316636
J208	0	kmer140	2133491	2133585	1817892	1817803	mv&flp	NA	315599
J209	0	kmer140	1870979	1870885	1868831	1868742	intact_k	intactk_rev	2054
J210	0	kmer140	2207522	2207616	2209670	2209759	intact_k	intactk_fwd	2054
J226	0	kmer140	2132410	2132504	1816817	1816728	mv&flp	NA	315593
J233	0	kmer140	1870988	1870894	1868840	1868751	intact_k	intactk_rev	2054
J234	0	kmer140	1904010	1903916	1901862	1901773	intact_k	intactk_rev	2054
J246	0	kmer140	2205340	2205434	2207488	2207577	intact_k	intactk_fwd	2054
J247	0	kmer140	2153582	2153676	2155728	2155817	intact_k	intactk_fwd	2052
J249	1	kmer140	1853252	1853158	1851104	1851015	intact_k	intactk_rev	2054
J250	1	kmer140	1853254	1853160	1851106	1851017	intact_k	intactk_rev	2054
J251	1	kmer140	1853258	1853164	1851110	1851021	intact_k	intactk_rev	2054
J252	1	kmer140	1853254	1853160	1851106	1851017	intact_k	intactk_rev	2054
J253	1	kmer140	1852207	1852113	1850059	1849970	intact_k	intactk_rev	2054
J254	1	kmer140	1853254	1853160	1851106	1851017	intact_k	intactk_rev	2054
J255	1	kmer140	1853254	1853160	1851106	1851017	intact_k	intactk_rev	2054
J256	1	kmer140	1853257	1853163	1851109	1851020	intact_k	intactk_rev	2054
J257	1	kmer140	1853257	1853163	1851109	1851020	intact_k	intactk_rev	2054
J258	1	kmer140	1853259	1853165	1851111	1851022	intact_k	intactk_rev	2054
J259	1	kmer140	1853256	1853162	1851108	1851019	intact_k	intactk_rev	2054
J260	1	kmer140	1853254	1853160	1851106	1851017	intact_k	intactk_rev	2054
J261	1	kmer140	1852343	1852249	1850195	1850106	intact_k	intactk_rev	2054
J262	1	kmer140	1853256	1853162	1851108	1851019	intact_k	intactk_rev	2054
J263	1	kmer140	1853255	1853161	1851107	1851018	intact_k	intactk_rev	2054
J276	0	kmer140	2135593	2135687	1818944	1818855	mv&flp	NA	316649
J277	0	kmer140	2132628	2132722	1817028	1816939	mv&flp	NA	315600
J294	0	kmer140	2131874	2131968	1816274	1816185	mv&flp	NA	315600
J295	0	kmer140	2131362	2131456	1815762	1815673	mv&flp	NA	315600
J296	0	kmer140	2132445	2132539	1816845	1816756	mv&flp	NA	315600
J299	0	kmer140	2131573	2131667	1817023	1816934	mv&flp	NA	314550
J300	0	kmer140	2130346	2130440	1815795	1815706	mv&flp	NA	314551
J303	0	kmer140	2132431	2132525	1817885	1817796	mv&flp	NA	314546
J304	0	kmer140	2132316	2132410	1817765	1817676	mv&flp	NA	314551
J305	0	kmer140	2208580	2208674	2210728	2210817	intact_k	intactk_fwd	2054
J306	0	kmer140	1900841	1900747	1898693	1898604	intact_k	intactk_rev	2054
J310	0	kmer140	1899801	1899707	1897653	1897564	intact_k	intactk_rev	2054
J315	0	kmer140	1870982	1870888	1868834	1868745	intact_k	intactk_rev	2054
J341	0	kmer140	2132447	2132541	1816841	1816752	mv&flp	NA	315606
J349	0	kmer140	2152599	2152693	2154747	2154836	intact_k	intactk_fwd	2054
J352	0	kmer140	2131566	2131660	1817015	1816926	mv&flp	NA	314551
J353	0	kmer140	2131369	2131463	1815796	1815707	mv&flp	NA	315573
J354	0	kmer140	2131394	2131488	1816843	1816754	mv&flp	NA	314551
J355	0	kmer140	2132441	2132535	1817891	1817802	mv&flp	NA	314550
J356	0	kmer140	2131395	2131489	1816844	1816755	mv&flp	NA	314551
J357	0	kmer140	2186648	2186742	1871048	1870959	mv&flp	NA	315600
J358	0	kmer140	1904007	1903913	1901859	1901770	intact_k	intactk_rev	2054
J359	0	kmer140	2401318	2401224	2399170	2399081	intact_k	intactk_rev	2054
J360	0	kmer140	1903952	1903858	1901804	1901715	intact_k	intactk_rev	2054
J361	0	kmer140	1904000	1903906	1901852	1901763	intact_k	intactk_rev	2054
J362	0	kmer140	2123503	2123597	1807905	1807816	mv&flp	NA	315598
J363	0	kmer140	1864417	1864511	1890360	1890449	intact_k	intactk_fwd	25849
J364	0	kmer140	1886847	1886753	1884699	1884610	intact_k	intactk_rev	2054
J365	0	kmer140	1905058	1904964	1902910	1902821	intact_k	intactk_rev	2054
J366	0	kmer140	1905054	1904960	1902906	1902817	intact_k	intactk_rev	2054
J367	0	kmer140	2133499	2133593	1817899	1817810	mv&flp	NA	315600
J368	0	kmer140	1904007	1903913	1901859	1901770	intact_k	intactk_rev	2054
J369	0	kmer140	1900849	1900755	1898701	1898612	intact_k	intactk_rev	2054
J370	0	kmer140	2175559	2175653	2177707	2177796	intact_k	intactk_fwd	2054
J372	0	kmer140	1871012	1870918	1868864	1868775	intact_k	intactk_rev	2054
J375	0	kmer140	1869947	1869853	1867799	1867710	intact_k	intactk_rev	2054
J376	0	kmer140	1871001	1870907	1868853	1868764	intact_k	intactk_rev	2054
J377	0	kmer140	1871001	1870907	1868853	1868764	intact_k	intactk_rev	2054
J378	1	kmer140	1844297	1844203	1842149	1842060	intact_k	intactk_rev	2054
J379	0	kmer140	1844298	1844204	1842150	1842061	intact_k	intactk_rev	2054
J383	0	kmer140	2132439	2132533	1817888	1817799	mv&flp	NA	314551
J384	1	kmer140	2209580	2209674	2211727	2211816	intact_k	intactk_fwd	2053
J385	0	kmer140	2177684	2177778	1863133	1863044	mv&flp	NA	314551
J386	0	kmer140	2205423	2205517	2207571	2207660	intact_k	intactk_fwd	2054
J388	0	kmer140	2132451	2132545	1816844	1816755	mv&flp	NA	315607
J390	0	kmer140	2132452	2132546	1816845	1816756	mv&flp	NA	315607
J391	0	kmer140	2133501	2133595	1817894	1817805	mv&flp	NA	315607
J393	0	kmer140	2133500	2133594	1817894	1817805	mv&flp	NA	315606
J399	0	kmer140	1900622	1900528	1898474	1898385	intact_k	intactk_rev	2054
J400	0	kmer140	1852230	1852136	1850082	1849993	intact_k	intactk_rev	2054
J401	0	kmer140	1852228	1852134	1850080	1849991	intact_k	intactk_rev	2054
J402	0	kmer140	1871000	1870906	1868852	1868763	intact_k	intactk_rev	2054
J405	0	kmer140	1870997	1870903	1868849	1868760	intact_k	intactk_rev	2054
J406	0	kmer140	2134542	2134636	1817893	1817804	mv&flp	NA	316649
J407	0	kmer140	2135595	2135689	1818946	1818857	mv&flp	NA	316649
J408	0	kmer140	2152605	2152699	2154753	2154842	intact_k	intactk_fwd	2054
J409	0	kmer140	1903997	1903903	1901849	1901760	intact_k	intactk_rev	2054
J410	0	kmer140	2135539	2135633	1818890	1818801	mv&flp	NA	316649
J412	0	kmer140	1889929	1889835	1887781	1887692	intact_k	intactk_rev	2054
J420	0	kmer140	2132452	2132546	1817892	1817803	mv&flp	NA	314560
J421	0	kmer140	2132424	2132518	1816829	1816740	mv&flp	NA	315595
J422	0	kmer140	2133481	2133575	1817875	1817786	mv&flp	NA	315606
J424	0	kmer140	1903983	1903889	1901835	1901746	intact_k	intactk_rev	2054
J430	1	kmer140	2206730	2206824	2208878	2208967	intact_k	intactk_fwd	2054
J433	0	kmer140	2131398	2131492	1816848	1816759	mv&flp	NA	314550
J435	0	kmer140	2133483	2133577	1817885	1817796	mv&flp	NA	315598
J436	1	kmer140	2121462	2121556	2123610	2123699	intact_k	intactk_fwd	2054
J437	0	kmer140	2132448	2132542	1817897	1817808	mv&flp	NA	314551
J438	1	kmer140	1849084	1848990	1846936	1846847	intact_k	intactk_rev	2054
J450	0	kmer140	1848018	1847924	1845870	1845781	intact_k	intactk_rev	2054
J451	1	kmer140	1906101	1906007	1903953	1903864	intact_k	intactk_rev	2054
J452	1	kmer140	2204637	2204731	2206785	2206874	intact_k	intactk_fwd	2054
J453	0	kmer140	2133501	2133595	1817895	1817806	mv&flp	NA	315606
J454	0	kmer140	2132448	2132542	1815799	1815710	mv&flp	NA	316649
J455	0	kmer140	2206755	2206849	2208903	2208992	intact_k	intactk_fwd	2054
J457	1	kmer140	2206745	2206839	2208893	2208982	intact_k	intactk_fwd	2054
J458	1	kmer140	2206746	2206840	2208894	2208983	intact_k	intactk_fwd	2054
J459	0	kmer140	2206745	2206839	2208893	2208982	intact_k	intactk_fwd	2054
J460	1	kmer140	2207797	2207891	2209945	2210034	intact_k	intactk_fwd	2054
J461	1	kmer140	2206747	2206841	2208895	2208984	intact_k	intactk_fwd	2054
J462	1	kmer140	2207796	2207890	2209944	2210033	intact_k	intactk_fwd	2054
J473	0	kmer140	1851094	1851000	1848946	1848857	intact_k	intactk_rev	2054
J475	0	kmer140	1851122	1851028	1848976	1848887	intact_k	intactk_rev	2052
J476	0	kmer140	1870954	1870860	1868806	1868717	intact_k	intactk_rev	2054
J477	0	kmer140	1851103	1851009	1848957	1848868	intact_k	intactk_rev	2052
J487	0	kmer140	1851114	1851020	1848966	1848877	intact_k	intactk_rev	2054
J493	0	kmer140	1852145	1852051	1849997	1849908	intact_k	intactk_rev	2054
J494	0	kmer140	1870973	1870879	1868825	1868736	intact_k	intactk_rev	2054
J495	0	kmer140	1900876	1900782	1898728	1898639	intact_k	intactk_rev	2054
J496	0	kmer140	2130346	2130440	1814746	1814657	mv&flp	NA	315600
J497	0	kmer140	2133674	2133768	1818074	1817985	mv&flp	NA	315600
J522	0	kmer140	2130345	2130439	1815794	1815705	mv&flp	NA	314551
J523	0	kmer140	2132444	2132538	1816844	1816755	mv&flp	NA	315600
J524	0	kmer140	2131301	2131395	1817801	1817712	mv&flp	NA	313500
J525	0	kmer140	2131310	2131404	1817809	1817720	mv&flp	NA	313501
J526	0	kmer140	1902959	1902865	1900811	1900722	intact_k	intactk_rev	2054
J527	0	kmer140	2130319	2130413	1815759	1815670	mv&flp	NA	314560
J528	0	kmer140	1902960	1902866	1900812	1900723	intact_k	intactk_rev	2054
J529	0	kmer140	1902962	1902868	1900814	1900725	intact_k	intactk_rev	2054
J546	0	kmer140	2173422	2173516	2175570	2175659	intact_k	intactk_fwd	2054
J549	1	kmer140	2205636	2205730	2207784	2207873	intact_k	intactk_fwd	2054
J567	0	kmer140	2205662	2205756	2207810	2207899	intact_k	intactk_fwd	2054
J571	0	kmer140	2205682	2205776	2207830	2207919	intact_k	intactk_fwd	2054
J582	0	kmer140	2207493	2207587	2209641	2209730	intact_k	intactk_fwd	2054
J586	0	kmer140	2207504	2207598	2209652	2209741	intact_k	intactk_fwd	2054
J588	0	kmer140	2174484	2174578	2176632	2176721	intact_k	intactk_fwd	2054
J589	0	kmer140	1852220	1852126	1850072	1849983	intact_k	intactk_rev	2054
J591	0	kmer140	2206465	2206559	2208613	2208702	intact_k	intactk_fwd	2054
J592	1	kmer140	2206734	2206828	2208882	2208971	intact_k	intactk_fwd	2054
J595	0	kmer140	2205417	2205511	2207565	2207654	intact_k	intactk_fwd	2054
J597	0	kmer140	2133669	2133763	1817020	1816931	mv&flp	NA	316649
J598	0	kmer140	2132440	2132534	1815791	1815702	mv&flp	NA	316649
J600	0	kmer140	1901899	1901805	1899751	1899662	intact_k	intactk_rev	2054
J601	0	kmer140	2134529	2134623	1817880	1817791	mv&flp	NA	316649
J604	0	kmer140	2151552	2151646	2153700	2153789	intact_k	intactk_fwd	2054
J608	0	kmer140	1851165	1851071	1849017	1848928	intact_k	intactk_rev	2054
J609	0	kmer140	2133490	2133584	1817890	1817801	mv&flp	NA	315600
J610	0	kmer140	1852221	1852127	1850073	1849984	intact_k	intactk_rev	2054
J612	0	kmer140	1851168	1851074	1849020	1848931	intact_k	intactk_rev	2054
J616	0	kmer140	2132435	2132529	1816841	1816752	mv&flp	NA	315594
J618	0	kmer140	2131387	2131481	1815789	1815700	mv&flp	NA	315598
J619	0	kmer140	1870985	1870891	1868837	1868748	intact_k	intactk_rev	2054
J620	0	kmer140	1873073	1872979	1870925	1870836	intact_k	intactk_rev	2054
J622	0	kmer140	1869946	1869852	1867798	1867709	intact_k	intactk_rev	2054
J623	0	kmer140	2132456	2132550	1816847	1816758	mv&flp	NA	315609
J625	0	kmer140	1905861	1905767	1903713	1903624	intact_k	intactk_rev	2054
J628	0	kmer140	2205687	2205781	2207835	2207924	intact_k	intactk_fwd	2054
J631	0	kmer140	2129294	2129388	1815792	1815703	mv&flp	NA	313502
J632	0	kmer140	2205696	2205790	2207844	2207933	intact_k	intactk_fwd	2054
J638	0	kmer140	2205694	2205788	2207842	2207931	intact_k	intactk_fwd	2054
J650	1	kmer140	2205690	2205784	2207838	2207927	intact_k	intactk_fwd	2054
J656	0	kmer140	2206744	2206838	2208892	2208981	intact_k	intactk_fwd	2054
J662	0	kmer140	1851190	1851096	1849042	1848953	intact_k	intactk_rev	2054
J667	0	kmer140	2206734	2206828	2208882	2208971	intact_k	intactk_fwd	2054
J672	1	kmer140	1852214	1852120	1850066	1849977	intact_k	intactk_rev	2054
J673	0	kmer140	2205685	2205779	2207833	2207922	intact_k	intactk_fwd	2054
J680	0	kmer140	2153641	2153735	2155789	2155878	intact_k	intactk_fwd	2054
J690	0	kmer140	1808000	1807906	2121507	2121596	mv&flp	NA	313507
J701	1	kmer140	1817923	1817829	1815775	1815686	intact_k	intactk_rev	2054
J705	1	kmer140	1849012	1848918	1846864	1846775	intact_k	intactk_rev	2054
J733	0	kmer140	1851059	1850965	1848911	1848822	intact_k	intactk_rev	2054
J736	0	kmer140	2134515	2134609	1818917	1818828	mv&flp	NA	315598
J741	0	kmer140	2173105	2173199	1856469	1856380	mv&flp	NA	316636
J747	0	kmer140	1807991	1807897	2121499	2121588	mv&flp	NA	313508
J748	0	kmer140	1807993	1807899	2121498	2121587	mv&flp	NA	313505
J761	0	kmer140	2133489	2133583	1818938	1818849	mv&flp	NA	314551
J764	0	kmer140	2130353	2130447	1815794	1815705	mv&flp	NA	314559
J782	0	kmer140	2131351	2131445	1815756	1815667	mv&flp	NA	315595
J800	1	kmer140	1817936	1817842	1815788	1815699	intact_k	intactk_rev	2054
J802	0	kmer140	2131363	2131457	1816812	1816723	mv&flp	NA	314551
J805	0	kmer140	2133489	2133583	1817891	1817802	mv&flp	NA	315598
J810	0	kmer140	1851184	1851090	1849036	1848947	intact_k	intactk_rev	2054
J820	0	kmer140	2131455	2131549	1814806	1814717	mv&flp	NA	316649
J836	0	kmer140	2131385	2131479	1816837	1816748	mv&flp	NA	314548
J844	0	kmer140	2132443	2132537	1816835	1816746	mv&flp	NA	315608
J848	0	kmer140	2132435	2132529	1817885	1817796	mv&flp	NA	314550
J856	0	kmer140	1813241	1813147	2127792	2127881	mv&flp	NA	314551
J865	0	kmer140	2130343	2130437	1815794	1815705	mv&flp	NA	314549
J866	0	kmer140	2130347	2130441	1816848	1816759	mv&flp	NA	313499
J867	0	kmer140	1900847	1900753	1898699	1898610	intact_k	intactk_rev	2054
J876	0	kmer140	2173468	2173562	2175616	2175705	intact_k	intactk_fwd	2054
J884	0	kmer140	1872045	1871951	1869897	1869808	intact_k	intactk_rev	2054
J888	0	kmer140	1870998	1870904	1868850	1868761	intact_k	intactk_rev	2054
K003	0	kmer140	2131378	2131472	1816832	1816743	mv&flp	NA	314546
K005	0	kmer140	2131387	2131481	1816838	1816749	mv&flp	NA	314549
K014	0	kmer140	2133489	2133583	1818940	1818851	mv&flp	NA	314549
C505	1	kmer14	1846818	1846962	1849016	1849055	intact_k	intactk_fwd	2054
C549	1	kmer14	1846792	1846936	1848990	1849029	intact_k	intactk_fwd	2054
C569	1	kmer14	2208769	2208625	2206571	2206532	intact_k	intactk_rev	2054
C571	1	kmer14	2208775	2208631	2206577	2206538	intact_k	intactk_rev	2054
C734	1	kmer14	1897532	1897676	1899730	1899769	intact_k	intactk_fwd	2054
C742	1	kmer14	1847844	1847988	1850042	1850081	intact_k	intactk_fwd	2054
C756	1	kmer14	2208760	2208616	2206562	2206523	intact_k	intactk_rev	2054
C757	1	kmer14	1847836	1847980	1850034	1850073	intact_k	intactk_fwd	2054
C871	1	kmer14	2203491	2203347	2201293	2201254	intact_k	intactk_rev	2054
C934	1	kmer14	1847839	1847983	1850037	1850076	intact_k	intactk_fwd	2054
C958	1	kmer14	2202618	2202474	2200420	2200381	intact_k	intactk_rev	2054
C975	1	kmer14	1847940	1848084	1850138	1850177	intact_k	intactk_fwd	2054
D175	1	kmer14	1851008	1851152	1853206	1853245	intact_k	intactk_fwd	2054
D236	1	kmer14	2155934	2155790	2153736	2153697	intact_k	intactk_rev	2054
D321	1	kmer14	1845743	1845887	1847941	1847980	intact_k	intactk_fwd	2054
D322	1	kmer14	1845731	1845875	1847929	1847968	intact_k	intactk_fwd	2054
D422	1	kmer14	1847839	1847983	1850037	1850076	intact_k	intactk_fwd	2054
D502	1	kmer14	2206673	2206529	2204475	2204436	intact_k	intactk_rev	2054
D521	1	kmer14	1844642	1844786	1846840	1846879	intact_k	intactk_fwd	2054
D665	1	kmer14	1846793	1846937	1848991	1849030	intact_k	intactk_fwd	2054
D717	1	kmer14	2205611	2205467	2203413	2203374	intact_k	intactk_rev	2054
D735	1	kmer14	2206656	2206512	2204458	2204419	intact_k	intactk_rev	2054
D799	1	kmer14	2206663	2206519	2204465	2204426	intact_k	intactk_rev	2054
D800	1	kmer14	2204560	2204416	2202362	2202323	intact_k	intactk_rev	2054
D869	1	kmer14	1847764	1847908	1849962	1850001	intact_k	intactk_fwd	2054
D879	1	kmer14	2208763	2208619	2206565	2206526	intact_k	intactk_rev	2054
D919	1	kmer14	1848890	1849034	1851088	1851127	intact_k	intactk_fwd	2054
D925	1	kmer14	1847838	1847982	1850036	1850075	intact_k	intactk_fwd	2054
E024	1	kmer14	2206658	2206514	2204460	2204421	intact_k	intactk_rev	2054
E025	1	kmer14	2206659	2206515	2204461	2204422	intact_k	intactk_rev	2054
E087	1	kmer14	2206662	2206518	2204464	2204425	intact_k	intactk_rev	2054
E140	1	kmer14	1845713	1845857	1847911	1847950	intact_k	intactk_fwd	2054
E150	1	kmer14	1847856	1848000	1850054	1850093	intact_k	intactk_fwd	2054
E153	1	kmer14	1848882	1849026	1851080	1851119	intact_k	intactk_fwd	2054
E191	1	kmer14	1852027	1852171	1854225	1854264	intact_k	intactk_fwd	2054
E194	1	kmer14	1845740	1845884	1847938	1847977	intact_k	intactk_fwd	2054
E198	1	kmer14	1847828	1847972	1850026	1850065	intact_k	intactk_fwd	2054
E365	1	kmer14	1846802	1846946	1849000	1849039	intact_k	intactk_fwd	2054
E368	1	kmer14	1847826	1847970	1850024	1850063	intact_k	intactk_fwd	2054
E530	1	kmer14	1902761	1902905	1904959	1904998	intact_k	intactk_fwd	2054
E537	1	kmer14	1852036	1852180	1854234	1854273	intact_k	intactk_fwd	2054
E541	1	kmer14	2209811	2209667	2207613	2207574	intact_k	intactk_rev	2054
E555	1	kmer14	1845744	1845888	1847942	1847981	intact_k	intactk_fwd	2054
E587	1	kmer14	1843076	1843220	1845274	1845313	intact_k	intactk_fwd	2054
E602	1	kmer14	2209798	2209654	2207600	2207561	intact_k	intactk_rev	2054
E809	1	kmer14	1846786	1846930	1848984	1849023	intact_k	intactk_fwd	2054
E898	1	kmer14	2206648	2206504	2204450	2204411	intact_k	intactk_rev	2054
E945	1	kmer14	1929069	1929213	1955062	1955101	intact_k	intactk_fwd	25849
E976	1	kmer14	1915280	1915424	1941273	1941312	intact_k	intactk_fwd	25849
F011	1	kmer14	2206658	2206514	2204460	2204421	intact_k	intactk_rev	2054
F013	1	kmer14	2205706	2205562	2203508	2203469	intact_k	intactk_rev	2054
F034	1	kmer14	1903303	1903447	1905501	1905540	intact_k	intactk_fwd	2054
F501	1	kmer14	2151751	2151607	2149553	2149514	intact_k	intactk_rev	2054
F569	1	kmer14	2152800	2152656	2150602	2150563	intact_k	intactk_rev	2054
F578	1	kmer14	2146553	2146409	2144355	2144316	intact_k	intactk_rev	2054
F580	1	kmer14	1845739	1845883	1847937	1847976	intact_k	intactk_fwd	2054
F657	1	kmer14	1846745	1846889	1848943	1848982	intact_k	intactk_fwd	2054
F658	1	kmer14	1849980	1850124	1852178	1852217	intact_k	intactk_fwd	2054
F670	1	kmer14	1845744	1845888	1847942	1847981	intact_k	intactk_fwd	2054
F684	1	kmer14	1845748	1845892	1847946	1847985	intact_k	intactk_fwd	2054
F687	1	kmer14	1900667	1900811	1902865	1902904	intact_k	intactk_fwd	2054
F778	1	kmer14	1935540	1935684	1937738	1937777	intact_k	intactk_fwd	2054
F934	1	kmer14	1849936	1850080	1852134	1852173	intact_k	intactk_fwd	2054
F948	1	kmer14	2038164	2038308	2040362	2040401	intact_k	intactk_fwd	2054
F954	0	kmer14	1888403	1888259	1862412	1862373	intact_k	intactk_rev	25847
G057	1	kmer14	1849941	1850085	1852139	1852178	intact_k	intactk_fwd	2054
G085	1	kmer14	1848885	1849029	1851083	1851122	intact_k	intactk_fwd	2054
G102	1	kmer14	1848895	1849039	1851093	1851132	intact_k	intactk_fwd	2054
G807	1	kmer14	2206662	2206518	2204464	2204425	intact_k	intactk_rev	2054
G965	1	kmer14	1845740	1845884	1847938	1847977	intact_k	intactk_fwd	2054
H034	1	kmer14	2294802	2294658	2292604	2292565	intact_k	intactk_rev	2054
H320	1	kmer14	2159082	2158938	2156884	2156845	intact_k	intactk_rev	2054
H348	1	kmer14	1815652	1815796	1817850	1817889	intact_k	intactk_fwd	2054
H361	1	kmer14	2154871	2154727	2152673	2152634	intact_k	intactk_rev	2054
H378	0	kmer14	1868702	1868846	1870900	1870939	intact_k	intactk_fwd	2054
H520	1	kmer14	1848894	1849038	1851092	1851131	intact_k	intactk_fwd	2054
H533	1	kmer14	1816707	1816851	1818905	1818944	intact_k	intactk_fwd	2054
H540	0	kmer14	1815658	1815802	2131505	2131466	mv&flp	NA	315664
H541	1	kmer14	2206664	2206520	2204466	2204427	intact_k	intactk_rev	2054
H559	0	kmer14	1868705	1868849	1870903	1870942	intact_k	intactk_fwd	2054
H561	1	kmer14	2250882	2250738	2248684	2248645	intact_k	intactk_rev	2054
H564	1	kmer14	1847841	1847985	1850039	1850078	intact_k	intactk_fwd	2054
H579	1	kmer14	1847841	1847985	1850039	1850078	intact_k	intactk_fwd	2054
H624	1	kmer14	1899619	1899763	1901817	1901856	intact_k	intactk_fwd	2054
H637	0	kmer14	1852026	1852170	1854224	1854263	intact_k	intactk_fwd	2054
H639	1	kmer14	1934505	1934649	1936703	1936742	intact_k	intactk_fwd	2054
H640	1	kmer14	1934504	1934648	1936702	1936741	intact_k	intactk_fwd	2054
H642	1	kmer14	1847828	1847972	1850026	1850065	intact_k	intactk_fwd	2054
H665	0	kmer14	1817751	1817895	2133589	2133550	mv&flp	NA	315655
H672	1	kmer14	1848874	1849018	1851072	1851111	intact_k	intactk_fwd	2054
H677	0	kmer14	1850987	1851131	1853185	1853224	intact_k	intactk_fwd	2054
H681	0	kmer14	1846792	1846936	1848990	1849029	intact_k	intactk_fwd	2054
H682	1	kmer14	2207726	2207582	1907069	1907108	mv&flp	NA	300474
H697	0	kmer14	1898574	1898718	1900772	1900811	intact_k	intactk_fwd	2054
H698	0	kmer14	1898574	1898718	1900772	1900811	intact_k	intactk_fwd	2054
H703	1	kmer14	1846785	1846929	1848983	1849022	intact_k	intactk_fwd	2054
H706	1	kmer14	2207448	2207304	2205250	2205211	intact_k	intactk_rev	2054
H707	1	kmer14	1846803	1846947	1849001	1849040	intact_k	intactk_fwd	2054
H709	1	kmer14	2255080	2254936	2252882	2252843	intact_k	intactk_rev	2054
H729	1	kmer14	1817752	1817896	1819950	1819989	intact_k	intactk_fwd	2054
