kmer	event_sum	flk_behaviour	my0_intactk_sum	my1_intactk_sum	otherk	my0_otherk_sum	my1_otherk_sum	event
kmer13015	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 429593 429855 430117 430117 430379 430641  | StartL_sd: 741  | StartR_stat: 431774 432036 432298 432298 432560 432822  | StartR_sd: 741  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	StartL_stat: 429591 429593 430114 430182 430641 431685  | StartL_sd: 659  | StartR_stat: 431772 431774 432295 432363 432822 433866  | StartR_sd: 659  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	mv&flp	StartL_stat: 429547 429593 429594 430179 430642 432741  | StartL_sd: 890  | StartR_stat: 3619547 3621095 3622664 3622777 3623774 3627989  | StartR_sd: 2270  | flk_dist_stat: 3188726 3190856 3191917 3192415 3193460 3198210	StartL_stat: 429593 429593 429594 429594 429594 429594  | StartL_sd: 1  | StartR_stat: 3619608 3620387 3621166 3621166 3621946 3622725  | StartR_sd: 2204  | flk_dist_stat: 3189832 3190611 3191390 3191390 3192169 3192948	inversion
kmer13002	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 431865 431911 431912 432497 432960 435059  | StartL_sd: 890  | StartR_stat: 429675 429721 429722 430307 430770 432869  | StartR_sd: 890  | flk_dist_stat: 2058 2058 2058 2058 2058 2058	StartL_stat: 431911 431911 431912 431912 431912 431912  | StartL_sd: 1  | StartR_stat: 429721 429721 429722 429722 429722 429722  | StartR_sd: 1  | flk_dist_stat: 2058 2058 2058 2058 2058 2058	mv&flp	StartL_stat: 3618396 3619704 3621013 3621013 3622322 3623630  | StartL_sd: 3701  | StartR_stat: 429721 429983 430245 430245 430507 430769  | StartR_sd: 741  | flk_dist_stat: 3188675 3189722 3190768 3190768 3191814 3192861	StartL_stat: 3619445 3621547 3622594 3623506 3624952 3628897  | StartL_sd: 2650  | StartR_stat: 429719 429721 430242 430310 430769 431813  | StartR_sd: 659  | flk_dist_stat: 3189725 3191820 3192349 3193196 3194441 3198126	inversion
kmer12975	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 3619449 3620997 3622566 3622679 3623676 3627891  | StartL_sd: 2270  | StartR_stat: 3621602 3623150 3624719 3624871 3625834 3630044  | StartR_sd: 2297  | flk_dist_stat: 2055 2055 2055 2094 2055 3104	StartL_stat: 3619510 3620289 3621068 3621068 3621848 3622627  | StartL_sd: 2204  | StartR_stat: 3621663 3622442 3623222 3623222 3624001 3624780  | StartR_sd: 2204  | flk_dist_stat: 2055 2055 2055 2055 2055 2055	mv&flp	StartL_stat: 431872 432134 432396 432396 432658 432920  | StartL_sd: 741  | StartR_stat: 3620588 3621896 3623205 3623205 3624514 3625822  | StartR_sd: 3701  | flk_dist_stat: 3188716 3189762 3190809 3190809 3191856 3192902	StartL_stat: 431870 431872 432393 432461 432920 433964  | StartL_sd: 659  | StartR_stat: 3621637 3623739 3624786 3625698 3627144 3631089  | StartR_sd: 2650  | flk_dist_stat: 3189766 3191861 3192390 3193237 3194482 3198167	inversion
kmer12974	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 2550220 2552056 2553892 2553892 2555729 2557565  | StartL_sd: 5194  | StartR_stat: 2556281 2558117 2559954 2559954 2561790 2563626  | StartR_sd: 5194  | flk_dist_stat: 5927 5927 5927 5927 5927 5927	StartL_stat: 2553372 2554420 2555466 2556054 2557562 2559669  | StartL_sd: 1874  | StartR_stat: 2559433 2560481 2561528 2562181 2563623 2565730  | StartR_sd: 1984  | flk_dist_stat: 5927 5927 5927 5993 5927 6976	mv&flp	StartL_stat: 2499493 2500541 2502591 2502308 2503683 2505806  | StartL_sd: 1853  | StartR_stat: 1492956 1493478 1494029 1494648 1495079 1498241  | StartR_sd: 1578  | flk_dist_stat: 1005449 1007300 1007564 1007660 1008608 1009669	StartL_stat: 2501586 2501594 2501601 2501601 2501608 2501616  | StartL_sd: 21  | StartR_stat: 1494026 1494032 1494038 1494038 1494045 1494051  | StartR_sd: 18  | flk_dist_stat: 1007560 1007561 1007562 1007562 1007564 1007565	inversion
kmer12938	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 1502118 1502645 1503196 1503815 1504246 1507408  | StartL_sd: 1579  | StartR_stat: 1492956 1493478 1494029 1494648 1495079 1498241  | StartR_sd: 1578  | flk_dist_stat: 9012 9017 9017 9016 9017 9027	StartL_stat: 1503193 1503199 1503206 1503206 1503212 1503218  | StartL_sd: 18  | StartR_stat: 1494026 1494032 1494038 1494038 1494045 1494051  | StartR_sd: 18  | flk_dist_stat: 9017 9017 9017 9017 9017 9017	mv&flp	StartL_stat: 1553933 1554455 1554978 1554978 1555500 1556022  | StartL_sd: 1477  | StartR_stat: 2556281 2558117 2559954 2559954 2561790 2563626  | StartR_sd: 5194  | flk_dist_stat: 1002348 1003662 1004976 1004976 1006290 1007604	StartL_stat: 1554971 1554980 1556020 1556413 1557328 1559163  | StartL_sd: 1475  | StartR_stat: 2559433 2560481 2561528 2562181 2563623 2565730  | StartR_sd: 1984  | flk_dist_stat: 1004457 1005500 1005506 1005768 1006549 1007605	inversion
kmer12917	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 431880 432142 432404 432404 432666 432928  | StartL_sd: 741  | StartR_stat: 429721 429983 430245 430245 430507 430769  | StartR_sd: 741  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	StartL_stat: 431878 431880 432401 432469 432928 433972  | StartL_sd: 659  | StartR_stat: 429719 429721 430242 430310 430769 431813  | StartR_sd: 659  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	mv&flp	StartL_stat: 3619441 3620989 3622558 3622671 3623668 3627883  | StartL_sd: 2270  | StartR_stat: 429675 429721 429722 430307 430770 432869  | StartR_sd: 890  | flk_dist_stat: 3188675 3190805 3191866 3192364 3193409 3198159	StartL_stat: 3619502 3620281 3621060 3621060 3621840 3622619  | StartL_sd: 2204  | StartR_stat: 429721 429721 429722 429722 429722 429722  | StartR_sd: 1  | flk_dist_stat: 3189781 3190560 3191339 3191339 3192118 3192897	inversion
kmer12916	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 3619441 3620989 3622558 3622671 3623668 3627883  | StartL_sd: 2270  | StartR_stat: 3621602 3623150 3624719 3624871 3625834 3630044  | StartR_sd: 2297  | flk_dist_stat: 2055 2055 2055 2094 2055 3104	StartL_stat: 3619502 3620281 3621060 3621060 3621840 3622619  | StartL_sd: 2204  | StartR_stat: 3621663 3622442 3623222 3623222 3624001 3624780  | StartR_sd: 2204  | flk_dist_stat: 2055 2055 2055 2055 2055 2055	mv&flp	StartL_stat: 431880 432142 432404 432404 432666 432928  | StartL_sd: 741  | StartR_stat: 3620588 3621896 3623205 3623205 3624514 3625822  | StartR_sd: 3701  | flk_dist_stat: 3188708 3189754 3190801 3190801 3191848 3192894	StartL_stat: 431878 431880 432401 432469 432928 433972  | StartL_sd: 659  | StartR_stat: 3621637 3623739 3624786 3625698 3627144 3631089  | StartR_sd: 2650  | flk_dist_stat: 3189758 3191853 3192382 3193229 3194474 3198159	inversion
kmer12905	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 431916 432178 432440 432440 432702 432964  | StartL_sd: 741  | StartR_stat: 429721 429983 430245 430245 430507 430769  | StartR_sd: 741  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	StartL_stat: 431914 431916 432437 432505 432964 434008  | StartL_sd: 659  | StartR_stat: 429719 429721 430242 430310 430769 431813  | StartR_sd: 659  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	mv&flp	StartL_stat: 3619405 3620953 3622522 3622635 3623632 3627847  | StartL_sd: 2270  | StartR_stat: 429675 429721 429722 430307 430770 432869  | StartR_sd: 890  | flk_dist_stat: 3188639 3190769 3191830 3192328 3193373 3198123	StartL_stat: 3619466 3620245 3621024 3621024 3621804 3622583  | StartL_sd: 2204  | StartR_stat: 429721 429721 429722 429722 429722 429722  | StartR_sd: 1  | flk_dist_stat: 3189745 3190524 3191303 3191303 3192082 3192861	inversion
kmer12904	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 3619405 3620953 3622522 3622635 3623632 3627847  | StartL_sd: 2270  | StartR_stat: 3621602 3623150 3624719 3624871 3625834 3630044  | StartR_sd: 2297  | flk_dist_stat: 2055 2055 2055 2094 2055 3104	StartL_stat: 3619466 3620245 3621024 3621024 3621804 3622583  | StartL_sd: 2204  | StartR_stat: 3621663 3622442 3623222 3623222 3624001 3624780  | StartR_sd: 2204  | flk_dist_stat: 2055 2055 2055 2055 2055 2055	mv&flp	StartL_stat: 431916 432178 432440 432440 432702 432964  | StartL_sd: 741  | StartR_stat: 3620588 3621896 3623205 3623205 3624514 3625822  | StartR_sd: 3701  | flk_dist_stat: 3188672 3189718 3190765 3190765 3191812 3192858	StartL_stat: 431914 431916 432437 432505 432964 434008  | StartL_sd: 659  | StartR_stat: 3621637 3623739 3624786 3625698 3627144 3631089  | StartR_sd: 2650  | flk_dist_stat: 3189722 3191817 3192346 3193193 3194438 3198123	inversion
kmer12893	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 429666 429928 430190 430190 430452 430714  | StartL_sd: 741  | StartR_stat: 431774 432036 432298 432298 432560 432822  | StartR_sd: 741  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	StartL_stat: 429664 429666 430187 430255 430714 431758  | StartL_sd: 659  | StartR_stat: 431772 431774 432295 432363 432822 433866  | StartR_sd: 659  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	mv&flp	StartL_stat: 429620 429666 429667 430252 430714 432814  | StartL_sd: 890  | StartR_stat: 3619547 3621095 3622664 3622777 3623774 3627989  | StartR_sd: 2270  | flk_dist_stat: 3188653 3190783 3191844 3192342 3193387 3198137	StartL_stat: 429666 429666 429666 429666 429667 429667  | StartL_sd: 1  | StartR_stat: 3619608 3620387 3621166 3621166 3621946 3622725  | StartR_sd: 2204  | flk_dist_stat: 3189759 3190538 3191317 3191317 3192096 3192875	inversion
kmer12882	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 3620644 3621952 3623261 3623261 3624570 3625878  | StartL_sd: 3701  | StartR_stat: 3618528 3619836 3621145 3621145 3622454 3623762  | StartR_sd: 3701  | flk_dist_stat: 2060 2060 2060 2060 2060 2060	StartL_stat: 3621693 3623795 3624842 3625754 3627200 3631145  | StartL_sd: 2650  | StartR_stat: 3619577 3621679 3622726 3623638 3625084 3629029  | StartR_sd: 2650  | flk_dist_stat: 2060 2060 2060 2060 2060 2060	mv&flp	StartL_stat: 3621658 3623206 3624775 3624927 3625890 3630100  | StartL_sd: 2297  | StartR_stat: 431733 431779 431780 432365 432828 434927  | StartR_sd: 890  | flk_dist_stat: 3188651 3190781 3191842 3192379 3193385 3198135	StartL_stat: 3621719 3622498 3623278 3623278 3624057 3624836  | StartL_sd: 2204  | StartR_stat: 431779 431779 431780 431780 431780 431780  | StartR_sd: 1  | flk_dist_stat: 3189757 3190536 3191315 3191315 3192094 3192873	inversion
kmer12881	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 431908 432170 432432 432432 432694 432956  | StartL_sd: 741  | StartR_stat: 429721 429983 430245 430245 430507 430769  | StartR_sd: 741  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	StartL_stat: 431906 431908 432429 432497 432956 434000  | StartL_sd: 659  | StartR_stat: 429719 429721 430242 430310 430769 431813  | StartR_sd: 659  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	mv&flp	StartL_stat: 3619413 3620961 3622530 3622643 3623640 3627855  | StartL_sd: 2270  | StartR_stat: 429675 429721 429722 430307 430770 432869  | StartR_sd: 890  | flk_dist_stat: 3188647 3190777 3191838 3192336 3193381 3198131	StartL_stat: 3619474 3620253 3621032 3621032 3621812 3622591  | StartL_sd: 2204  | StartR_stat: 429721 429721 429722 429722 429722 429722  | StartR_sd: 1  | flk_dist_stat: 3189753 3190532 3191311 3191311 3192090 3192869	inversion
kmer12877	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 429527 429573 429574 430159 430622 432721  | StartL_sd: 890  | StartR_stat: 431733 431779 431780 432365 432828 434927  | StartR_sd: 890  | flk_dist_stat: 2058 2058 2058 2058 2058 2058	StartL_stat: 429573 429573 429574 429574 429574 429574  | StartL_sd: 1  | StartR_stat: 431779 431779 431780 431780 431780 431780  | StartR_sd: 1  | flk_dist_stat: 2058 2058 2058 2058 2058 2058	mv&flp	StartL_stat: 429573 429835 430097 430097 430359 430621  | StartL_sd: 741  | StartR_stat: 3618528 3619836 3621145 3621145 3622454 3623762  | StartR_sd: 3701  | flk_dist_stat: 3188772 3189818 3190865 3190865 3191912 3192958	StartL_stat: 429571 429573 430094 430162 430621 431665  | StartL_sd: 659  | StartR_stat: 3619577 3621679 3622726 3623638 3625084 3629029  | StartR_sd: 2650  | flk_dist_stat: 3189822 3191917 3192446 3193293 3194538 3198223	inversion
kmer12875	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 429579 429841 430103 430103 430365 430627  | StartL_sd: 741  | StartR_stat: 431774 432036 432298 432298 432560 432822  | StartR_sd: 741  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	StartL_stat: 429577 429579 430100 430168 430627 431671  | StartL_sd: 659  | StartR_stat: 431772 431774 432295 432363 432822 433866  | StartR_sd: 659  | flk_dist_stat: 2053 2053 2053 2053 2053 2053	mv&flp	StartL_stat: 429533 429579 429580 430165 430628 432727  | StartL_sd: 890  | StartR_stat: 3619547 3621095 3622664 3622777 3623774 3627989  | StartR_sd: 2270  | flk_dist_stat: 3188740 3190870 3191931 3192429 3193474 3198224	StartL_stat: 429579 429579 429580 429580 429580 429580  | StartL_sd: 1  | StartR_stat: 3619608 3620387 3621166 3621166 3621946 3622725  | StartR_sd: 2204  | flk_dist_stat: 3189846 3190625 3191404 3191404 3192183 3192962	inversion
kmer12874	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 1553859 1554381 1554904 1554904 1555426 1555948  | StartL_sd: 1477  | StartR_stat: 1544766 1545288 1545810 1545810 1546333 1546855  | StartR_sd: 1477  | flk_dist_stat: 9017 9017 9017 9017 9017 9017	StartL_stat: 1554897 1554906 1555946 1556339 1557254 1559089  | StartL_sd: 1475  | StartR_stat: 1545804 1545812 1546852 1547181 1547904 1549996  | StartR_sd: 1416  | flk_dist_stat: 9012 9017 9017 9082 9017 10066	mv&flp	StartL_stat: 1502044 1502571 1503122 1503741 1504172 1507334  | StartL_sd: 1579  | StartR_stat: 2505554 2506600 2508652 2508368 2509739 2511867  | StartR_sd: 1853  | flk_dist_stat: 1002418 1004267 1004532 1004628 1005576 1006637	StartL_stat: 1503119 1503125 1503132 1503132 1503138 1503144  | StartL_sd: 18  | StartR_stat: 2507647 2507654 2507662 2507662 2507670 2507677  | StartR_sd: 21  | flk_dist_stat: 1004528 1004529 1004530 1004530 1004532 1004533	inversion
kmer12870	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 3621744 3623292 3624861 3625013 3625976 3630186  | StartL_sd: 2297  | StartR_stat: 3619547 3621095 3622664 3622777 3623774 3627989  | StartR_sd: 2270  | flk_dist_stat: 2055 2055 2055 2094 2055 3104	StartL_stat: 3621805 3622584 3623364 3623364 3624143 3624922  | StartL_sd: 2204  | StartR_stat: 3619608 3620387 3621166 3621166 3621946 3622725  | StartR_sd: 2204  | flk_dist_stat: 2055 2055 2055 2055 2055 2055	mv&flp	StartL_stat: 3620730 3622038 3623347 3623347 3624656 3625964  | StartL_sd: 3701  | StartR_stat: 431774 432036 432298 432298 432560 432822  | StartR_sd: 741  | flk_dist_stat: 3188773 3189820 3190866 3190866 3191912 3192959	StartL_stat: 3621779 3623881 3624928 3625840 3627286 3631231  | StartL_sd: 2650  | StartR_stat: 431772 431774 432295 432363 432822 433866  | StartR_sd: 659  | flk_dist_stat: 3189823 3191918 3192447 3193294 3194539 3198224	inversion
kmer12862	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 1544712 1545234 1545756 1545756 1546279 1546801  | StartL_sd: 1477  | StartR_stat: 1553783 1554305 1554828 1554828 1555350 1555872  | StartR_sd: 1477  | flk_dist_stat: 9017 9017 9017 9017 9017 9017	StartL_stat: 1545750 1545758 1546798 1547127 1547850 1549942  | StartL_sd: 1416  | StartR_stat: 1554821 1554830 1555870 1556263 1557178 1559013  | StartR_sd: 1475  | flk_dist_stat: 9012 9017 9017 9082 9017 10066	mv&flp	StartL_stat: 2505608 2506654 2508706 2508422 2509793 2511921  | StartL_sd: 1853  | StartR_stat: 1501968 1502495 1503046 1503665 1504096 1507258  | StartR_sd: 1579  | flk_dist_stat: 1002365 1004214 1004479 1004575 1005523 1006584	StartL_stat: 2507701 2507708 2507716 2507716 2507724 2507731  | StartL_sd: 21  | StartR_stat: 1503043 1503049 1503056 1503056 1503062 1503068  | StartR_sd: 18  | flk_dist_stat: 1004475 1004476 1004478 1004478 1004479 1004480	inversion
kmer12843	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 1502051 1502578 1503129 1503748 1504179 1507341  | StartL_sd: 1579  | StartR_stat: 1492956 1493478 1494029 1494648 1495079 1498241  | StartR_sd: 1578  | flk_dist_stat: 9012 9017 9017 9016 9017 9027	StartL_stat: 1503126 1503132 1503138 1503138 1503145 1503151  | StartL_sd: 18  | StartR_stat: 1494026 1494032 1494038 1494038 1494045 1494051  | StartR_sd: 18  | flk_dist_stat: 9017 9017 9017 9017 9017 9017	mv&flp	StartL_stat: 1553866 1554388 1554910 1554910 1555433 1555955  | StartL_sd: 1477  | StartR_stat: 2556281 2558117 2559954 2559954 2561790 2563626  | StartR_sd: 5194  | flk_dist_stat: 1002415 1003729 1005043 1005043 1006357 1007671	StartL_stat: 1554904 1554912 1555952 1556346 1557261 1559096  | StartL_sd: 1475  | StartR_stat: 2559433 2560481 2561528 2562181 2563623 2565730  | StartR_sd: 1984  | flk_dist_stat: 1004524 1005568 1005574 1005835 1006616 1007672	inversion
kmer12842	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 1502108 1502635 1503186 1503805 1504236 1507398  | StartL_sd: 1579  | StartR_stat: 1492956 1493478 1494029 1494648 1495079 1498241  | StartR_sd: 1578  | flk_dist_stat: 9012 9017 9017 9016 9017 9027	StartL_stat: 1503183 1503189 1503196 1503196 1503202 1503208  | StartL_sd: 18  | StartR_stat: 1494026 1494032 1494038 1494038 1494045 1494051  | StartR_sd: 18  | flk_dist_stat: 9017 9017 9017 9017 9017 9017	mv&flp	StartL_stat: 1553923 1554445 1554968 1554968 1555490 1556012  | StartL_sd: 1477  | StartR_stat: 2556281 2558117 2559954 2559954 2561790 2563626  | StartR_sd: 5194  | flk_dist_stat: 1002358 1003672 1004986 1004986 1006300 1007614	StartL_stat: 1554961 1554970 1556010 1556403 1557318 1559153  | StartL_sd: 1475  | StartR_stat: 2559433 2560481 2561528 2562181 2563623 2565730  | StartR_sd: 1984  | flk_dist_stat: 1004467 1005510 1005516 1005778 1006559 1007615	inversion
kmer12833	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 3620620 3621928 3623237 3623237 3624546 3625854  | StartL_sd: 3701  | StartR_stat: 3618528 3619836 3621145 3621145 3622454 3623762  | StartR_sd: 3701  | flk_dist_stat: 2060 2060 2060 2060 2060 2060	StartL_stat: 3621669 3623771 3624818 3625730 3627176 3631121  | StartL_sd: 2650  | StartR_stat: 3619577 3621679 3622726 3623638 3625084 3629029  | StartR_sd: 2650  | flk_dist_stat: 2060 2060 2060 2060 2060 2060	mv&flp	StartL_stat: 3621634 3623182 3624751 3624903 3625866 3630076  | StartL_sd: 2297  | StartR_stat: 431733 431779 431780 432365 432828 434927  | StartR_sd: 890  | flk_dist_stat: 3188627 3190757 3191818 3192355 3193361 3198111	StartL_stat: 3621695 3622474 3623254 3623254 3624033 3624812  | StartL_sd: 2204  | StartR_stat: 431779 431779 431780 431780 431780 431780  | StartR_sd: 1  | flk_dist_stat: 3189733 3190512 3191291 3191291 3192070 3192849	inversion
kmer12829	mv&flp:intact_k	 mv&flp:2/18(0.11):27/29(0.93) intact_k:16/18(0.89):2/29(0.07)	StartL_stat: 2556326 2558162 2559998 2559998 2561835 2563671  | StartL_sd: 5194  | StartR_stat: 2550354 2552190 2554026 2554026 2555863 2557699  | StartR_sd: 5194  | flk_dist_stat: 5927 5927 5927 5927 5927 5927	StartL_stat: 2559478 2560526 2561572 2562226 2563668 2565775  | StartL_sd: 1984  | StartR_stat: 2553506 2554554 2555600 2556188 2557696 2559803  | StartR_sd: 1874  | flk_dist_stat: 5927 5927 5927 5993 5927 6976	mv&flp	StartL_stat: 1492911 1493433 1493984 1494603 1495034 1498196  | StartL_sd: 1578  | StartR_stat: 2499627 2500675 2502725 2502442 2503817 2505940  | StartR_sd: 1853  | flk_dist_stat: 1005445 1007296 1007560 1007656 1008604 1009665	StartL_stat: 1493981 1493987 1493994 1493994 1494000 1494006  | StartL_sd: 18  | StartR_stat: 2501720 2501728 2501735 2501735 2501742 2501750  | StartR_sd: 21  | flk_dist_stat: 1007556 1007557 1007558 1007558 1007560 1007561	inversion
kmer12828	intact_k:mv&flp	 intact_k:2/18(0.11):27/29(0.93) mv&flp:16/18(0.89):2/29(0.07)	StartL_stat: 1492911 1493433 1493984 1494603 1495034 1498196  | StartL_sd: 1578  | StartR_stat: 1501968 1502495 1503046 1503665 1504096 1507258  | StartR_sd: 1579  | flk_dist_stat: 9012 9017 9017 9016 9017 9027	StartL_stat: 1493981 1493987 1493994 1493994 1494000 1494006  | StartL_sd: 18  | StartR_stat: 1503043 1503049 1503056 1503056 1503062 1503068  | StartR_sd: 18  | flk_dist_stat: 9017 9017 9017 9017 9017 9017	mv&flp	StartL_stat: 2556326 2558162 2559998 2559998 2561835 2563671  | StartL_sd: 5194  | StartR_stat: 1553783 1554305 1554828 1554828 1555350 1555872  | StartR_sd: 1477  | flk_dist_stat: 1002360 1003674 1004988 1004988 1006302 1007616	StartL_stat: 2559478 2560526 2561572 2562226 2563668 2565775  | StartL_sd: 1984  | StartR_stat: 1554821 1554830 1555870 1556263 1557178 1559013  | StartR_sd: 1475  | flk_dist_stat: 1004469 1005512 1005518 1005780 1006561 1007617	inversion
